"species","Sample","treat","Order","feed","name","length","Taxa","a","b","biomass"
"ERFA","ERFA3","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA3","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA4","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA4","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA4","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA4","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA5","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA7","C","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA13","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","STER","herb","STERNORRHYNCHA",1,"STERNORRHYNCHA",0.0598,1.724,0.0598
"ERPA","ERPA5","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"ERPA","ERPA5","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"ERPA","ERPA5","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"ISME","ISME12","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL2","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL2","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL2","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL2","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"LUAL","LUAL8","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME10","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME2","C","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME4","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME5","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME7","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"SAME","SAME7","T","HETE","herb","STERNORRHYNCHA",1,"HETEROPTERA",0.0341,2.688,0.0341
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA11","T","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA11","T","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA11","T","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA14","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA14","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA14","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA14","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA14","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA14","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA5","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARCA","ARCA9","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO4","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ARDO","ARDO9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA14","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA14","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA5","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ENCA","ENCA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA1","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA1","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA1","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA1","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA12","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA13","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA13","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA3","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ERFA","ERFA8","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME11","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME12","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME5","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME6","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"ISME","ISME9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL10","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL5","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL5","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL5","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL8","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"LUAL","LUAL9","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP1","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP12","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP12","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP15","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP2","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAAP","SAAP2","C","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAME","SAME10","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAME","SAME14","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAME","SAME14","T","STER","herb","STERNORRHYNCHA",1.5,"STERNORRHYNCHA",0.0598,1.724,0.120304677878785
"SAME","SAME2","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME3","T","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME7","T","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME8","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME8","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME8","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"SAME","SAME9","C","HETE","herb","STERNORRHYNCHA",1.5,"HETEROPTERA",0.0341,2.688,0.10141161134269
"ARCA","ARCA1","C","HETE","herb","STERNORRHYNCHA",2,"HETEROPTERA",0.0341,2.688,0.219747026598099
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",2,"HETEROPTERA",0.0341,2.688,0.219747026598099
"ARCA","ARCA10","C","HETE","herb","STERNORRHYNCHA",2,"HETEROPTERA",0.0341,2.688,0.219747026598099
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA10","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA11","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA14","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA3","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA5","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA5","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA5","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA8","C","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARCA","ARCA9","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
"ARDO","ARDO1","T","STER","herb","STERNORRHYNCHA",2,"STERNORRHYNCHA",0.0598,1.724,0.197549937452624
